x1,title,subtitle,image,author,publication,year,month,day,reading_time,claps,url,author_url,tag_ai,tag_artificial_intelligence,tag_big_data,tag_data,tag_data_science,tag_data_visualization,tag_deep_learning,tag_machine_learning
2808,AI,AlphaGo ZeroMasterAIAIAI,1,Tony Wong,,2017,10,31,1,9.0,https://medium.com/@tonywong_54100/%E7%A0%94%E7%99%BC%E5%A6%82%E4%BA%BA%E9%A1%9E%E8%88%AC%E6%80%9D%E8%80%83%E7%9A%84ai%E6%98%AF%E5%A5%BD%E6%98%AF%E5%A3%9E-13006bbe5915,https://medium.com/@tonywong_54100,1,0,0,0,0,0,0,0
2810,Waymo is Setting Many Examples,Recently Waymo began notifying the public about major shifts it has been making regarding how it develops and deploys autonomous vehicles. Prior to this paradigm shift Waymo followed the path the vast majority of the industry is unfortunately still following. That being the,0,Michael DeKort,,2017,10,31,5,0.0,https://medium.com/@imispgh/waymo-is-setting-many-examples-61e82c5cfdf0,https://medium.com/@imispgh,1,0,0,0,0,0,0,0
2811,Big Breakthrough in Soft Robotics Makes Life-like Robots Possible,,1,Scott Amyx,,2017,10,31,3,2.0,https://medium.com/@ScottAmyx/big-breakthrough-in-soft-robotics-makes-life-like-robots-possible-d81eba7c9789,https://medium.com/@ScottAmyx,1,0,0,0,0,0,0,0
2814,Infographic: Chatbots DemystifiedThe how-to for non-tech professionals,Standard Normal Post,1,StanNorm,,2017,10,31,0,0.0,https://medium.com/@neilshastry/infographic-chatbots-demystified-the-how-to-for-non-tech-professionals-517a402386f7,https://medium.com/@neilshastry,1,0,0,0,0,0,0,0
2820,"Hello, Print in a Digital World 2018","Hello, Print in a Digital World 2018.",1,Michael Chase,,2017,10,31,3,0.0,https://medium.com/@chasethisnow/hello-print-in-a-digital-world-2018-715e983612e9,https://medium.com/@chasethisnow,1,0,0,0,0,0,0,0
2823,AI wordt geen apocalyps,,1,The Question Library,,2017,10,31,2,0.0,https://medium.com/@TQL_nl/ai-wordt-geen-apocalyps-948ceaa624d8,https://medium.com/@TQL_nl,1,0,0,0,0,0,0,0
2825,The New MoatsSlides Edition Remix!,"Founders and CEOs often ask me, How do I build a defensible business model? Strong",1,Jerry Chen,Greylock Perspectives,2017,11,1,3,691.0,https://news.greylock.com/the-new-moats-slides-edition-remix-a226dfd6c896,https://news.greylock.com/@jerrychen,1,0,0,0,0,0,0,0
2827,How to patch the brain against malwaregamified learning,"Cyber security has got two fundamental problems to solve, and both are immense. First, weve got technical problems. Second, weve got the human problem, end users who make mistakes. While the technical problems are serious",0,Pyryvist,HoxHunt,2017,11,1,5,61.0,https://medium.com/hoxhunt/how-to-patch-the-brain-against-malware-with-gamified-learning-70dec2d5358b,https://medium.com/@pyry,1,0,0,0,0,0,0,0
2828,Botkit Studio is now available for everyone,"For the first time, we are offering bot makers a fully",1,Ben Brown,Howdy,2017,11,1,4,475.0,https://blog.howdy.ai/botkit-studio-is-now-available-for-everyone-cf1c42735497,https://blog.howdy.ai/@benbrown,1,0,0,0,0,0,0,0
2830,Why Make Bots Believable?,A little story from Aladdins magic carpet.,1,Stefan Manojlovic,Chatbots Magazine,2017,11,1,4,93.0,https://chatbotsmagazine.com/why-make-bots-believable-e910665b9f10,https://chatbotsmagazine.com/@iStefan08,1,0,0,0,0,0,0,0
2831,GraphQL and IPDB/BigChainDB,I wanted to make it really easy for application developers to pull the data that we are making available,1,Cedric Franz,ixo blog,2017,11,1,3,70.0,https://medium.com/ixo-blog/graphql-and-ipdb-bigchaindb-7a136e6151eb,https://medium.com/@CedricFranz,1,0,0,0,0,0,0,0
2833,"[Tars Feature Update] Smarter bots, better conversations, more conversions","The basic premise behind TARS bots is : You, the creator of the bot, construct a back and forth exchange(a conversation) in which the bot",0,Ish Jindal,Tars Blog,2017,11,1,3,143.0,https://blog.hellotars.com/conditional-jump-4d96777950ad,https://blog.hellotars.com/@jindalish,1,0,0,0,0,0,0,0
2838,Brands need to stop obsessing about world firsts and investigate the tangible role of emerging tech platforms,The advertising and marketing industry is excruciatingly preoccupied with launching technology-based world firsts. They believe it will,0,rehab,,2017,11,1,5,32.0,https://medium.com/@rehab_agency/brands-need-to-stop-obsessing-about-world-firsts-and-investigate-the-tangible-role-of-emerging-4ba7d034c74e,https://medium.com/@rehab_agency,1,0,0,0,0,0,0,0
2840,Disembodied Cognition,"Here we describe and document an approach to distributed robotics, along with template code, which can be easily adapted",1,Asa,Institute of Unknown Purpose,2017,11,1,3,1.0,https://medium.com/institute-of-unknown-purpose/disembodied-cognition-68e2502258fa,https://medium.com/@asacalow,1,0,0,0,0,0,0,0
2841,Our Investment in AppZen,Transforming the enterprise through AI and delivering an experience that is freakin awesome,0,alex bard,Redpoint Ventures,2017,11,1,2,0.0,https://medium.com/redpoint-ventures/our-investment-in-appzen-bd79c28e92fc,https://medium.com/@alexbard,1,0,0,0,0,0,0,0
2842,No! AI cant save cancer patients in minutes.,,0,Karim Galil,,2017,11,1,3,54.0,https://medium.com/@karimg/no-ai-cant-save-cancer-patients-in-minutes-b670bf88884d,https://medium.com/@karimg,1,0,0,0,0,0,0,0
2843,L intelligenza artificiale sta imparando a leggere la mentee mostrare ci che vede,Ricercatori della Purdue University hanno utilizzato reti neurali artificiali per decifrare il funzionamento di,0,ad astra,VISIONARI Scienza e tecnologia al servizio delle persone,2017,11,1,2,57.0,https://medium.com/visionari/l-intelligenza-artificiale-sta-imparando-a-leggere-la-mente-e-mostrare-ci%C3%B2-che-vede-9c814d71141d,https://medium.com/@VISIONARI,1,0,0,0,0,0,0,0
2845,Every dog has its day,"Sharp  ,        Robohon.          ,",0,Loaded Dice,,2017,11,1,3,22.0,https://medium.com/@LoadedDice/every-dog-has-its-day-73a67ca1f64a,https://medium.com/@LoadedDice,1,0,0,0,0,0,0,0
2852,",","AIGLIT()525,000",0,AI GLIT( ),,2017,11,1,3,1.0,https://medium.com/@glit_hr/glit-five-months-ee52ce564bd8,https://medium.com/@glit_hr,1,0,0,0,0,0,0,0
2853,,OA in your office by the numbers.,1,Mitko Vasilev,,2017,11,1,1,1.0,https://medium.com/@mitkovasilev/oa-in-your-office-by-the-numbers-d9f409a99096,https://medium.com/@mitkovasilev,1,0,0,0,0,0,0,0
2855,Investment In Legal Tech Is Slowing While Legal Tech Is Booming,"Chatting with Bob Ambrogi while he was visiting Seattle last week, we agreed that the legal tech business was growing like never before.",0,Anatoly Khorozov,Legal AI News,2017,11,1,4,0.0,https://legalainews.com/investment-in-legal-tech-is-slowing-while-legal-tech-is-booming-102a63fac095,https://legalainews.com/@khorozov,1,0,0,0,0,0,0,0
2860,Entrepreneur launches Robot Lawyer chatbot in four Canadian cities,Joshua Browder created a Robot Lawyer service that allows people battle parking tickets and minor offences and avoid hiring a traditional lawyer. He spoke at the conference in Vancouver on Tuesday.,0,Anatoly Khorozov,Legal AI News,2017,11,1,3,0.0,https://legalainews.com/entrepreneur-launches-robot-lawyer-chatbot-in-four-canadian-cities-2b1fdc66966b,https://legalainews.com/@khorozov,1,0,0,0,0,0,0,0
2861,IA au service de lhumanit,Dbat !,0,Pascal Kott,BotReady,2017,11,1,1,0.0,https://medium.com/chatbot-ch/ia-au-service-de-lhumanit%C3%A9-b05e3b47f401,https://medium.com/@pkotte,1,0,0,0,0,0,0,0
2872,Anche lItalia si  munita di un sistema di riconoscimento facciale,La polizia scientifica lo vorrebbe utilizzare nelle manifestazioni pubbliche,0,Riccardo Coluccini,,2017,11,2,4,11.0,https://medium.com/@ORARiccardo/anche-litalia-si-%C3%A8-munita-di-un-sistema-di-riconoscimento-facciale-4a6f4c4e4f3f,https://medium.com/@ORARiccardo,1,0,0,0,0,0,0,0
2873,,,0,Faceter,Faceter,2017,11,2,4,925.0,https://medium.com/faceter/faceter-and-sonm-are-pleased-to-announce-the-start-of-a-technical-cooperation-261c88e790ae,https://medium.com/@Faceter,1,0,0,0,0,0,0,0
2877,AI,AI,1,Toshi Koike,ChatCenter Ai,2017,11,2,11,184.0,https://blog.chatcenter.io/ai%E3%82%88%E3%82%8A%E3%82%82-%E4%BA%BA-%E3%82%92%E5%A4%A7%E4%BA%8B%E3%81%AB%E3%81%97%E3%81%9F%E3%81%84-%E7%B1%B3%E5%9B%BD%E3%81%AE%E3%82%B3%E3%83%BC%E3%83%AB%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E4%BA%8B%E6%83%85-2ab220479ac8,https://blog.chatcenter.io/@toshi0102,1,0,0,0,0,0,0,0
2879,Announcing Recime v2  Code-Free Chatbot Creation w/ New Customization Options,,1,Vassil Petev,Smartloop Blog,2017,11,2,4,122.0,https://blog.recime.io/announcing-recime-v2-code-free-chatbot-creation-w-new-customization-options-4ba892fe532a,https://blog.recime.io/@vaskess,1,0,0,0,0,0,0,0
2891,Fake Obama Created By AI Is A Reminder of How Technology Is Only Evolving,,1,Lakecia Hammond,Zentist,2017,11,2,2,100.0,https://blog.zentist.io/fake-obama-created-by-ai-is-a-reminder-of-how-technology-is-only-evolving-5c0112820289,https://blog.zentist.io/@lakecia,1,0,0,0,0,0,0,0
2892,Top Articles: Why Brands Should Care About Autonomous Vehicles,"Week 44, 2017",0,Havas X Envision,Pillow Talks,2017,11,2,3,0.0,https://18pillowtalks.io/top-articles-why-brands-should-care-about-autonomous-vehicles-3668acf4538e,https://18pillowtalks.io/@18Havas,1,0,0,0,0,0,0,0
2896,Retour sur le 22me World Electronics Forum (WEF),,1,Dolores.B,BOTNATION AI,2017,11,2,2,1.0,https://medium.com/botnation-ai/retour-sur-le-22%C3%A8me-world-electronics-forum-wef-5b83e539e0b7,https://medium.com/@bdtdolores,1,0,0,0,0,0,0,0
2900,6 Reasons Why Onboarding New Sales Hires is Scarier than North Korea,,1,Rami Salman,,2017,11,2,4,1.0,https://medium.com/@RamiSalman/6-reasons-why-onboarding-new-sales-hires-is-scarier-than-north-korea-7392aaa4bc4b,https://medium.com/@RamiSalman,1,0,0,0,0,0,0,0
2903,Waymos Self-Drivng Car Technology Wants to Take Away All Human Control,,1,Sanvada Tech News,,2017,11,2,3,1.0,https://medium.com/@trentonpaul/waymos-self-drivng-car-technology-wants-to-take-away-all-human-control-78cfdedd5a6,https://medium.com/@trentonpaul,1,0,0,0,0,0,0,0
2904,Ce quil faut robotiser? LEtat!,Un excellent article de Myret Zaki,0,Pascal Kott,BotReady,2017,11,2,3,0.0,https://medium.com/chatbot-ch/ce-quil-faut-robotiser-l-etat-32b7f15593bc,https://medium.com/@pkotte,1,0,0,0,0,0,0,0
2906,AI Dreams?,"Creationdo you remember the moment you were created? Babyhoodis there any reliable information for that? Or maybe its all faux-memories to fill in the gaps. Infancyare you sure everything happened precisely as you remember, or even happened at all? Personalityapart from the external input",0,Gabriel Husek,,2017,11,2,2,21.0,https://medium.com/@husek/ai-dreams-e909c0ce6d50,https://medium.com/@husek,1,0,0,0,0,0,0,0
2909,Our CEO Sameet Gupte explains how emotion will be the next big currency for businesses http://bit.ly/2z8IoeE #AI #AffectiveComputing #servion,,1,Bhagvan Kommadi,,2017,11,2,0,1.0,https://medium.com/@bhagvankommadi/our-ceo-sameet-gupte-explains-how-emotion-will-be-the-next-big-currency-for-businesses-http-bit-828d8e0ded4c,https://medium.com/@bhagvankommadi,1,0,0,0,0,0,0,0
2913,Le Web est-il une socit ?,"Ceci est un devoir que je publie  titre de mmo. En 2016 mes connaissances en IA taient encore peu tendues et ce texte contient srement des approximations, mais jose toujours esprer quil puisse vhiculer certaines ides.",0,Victor P,,2017,11,2,6,0.0,https://medium.com/@CerveauDispo/le-web-est-il-une-soci%C3%A9t%C3%A9-43b8848a6c73,https://medium.com/@CerveauDispo,1,0,0,0,0,0,0,0
2914,"What if Clouds could help to prevent, reduce and fight fires?",,1,Gon alo Matos,Angry Thoughts,2017,11,2,2,0.0,https://medium.com/angry-channel/what-if-clouds-could-help-to-prevent-reduce-and-fight-fires-83c54a3e9098,https://medium.com/@goncalo.matos,1,0,0,0,0,0,0,0
2916,Similarity Learning,#dailyDesignDoodle,1,sasha is sasha,,2017,11,2,1,0.0,https://medium.com/@sashakazantsev/similarity-learning-db65643e3ff,https://medium.com/@sashakazantsev,1,0,0,0,0,0,0,0
2917,A Primer on Genomics & Scale,"Genomics has many subfields including environmental, evolutionary, structural, forensic, nutritional, and meta-genomics; medical genomics are genomics in service of medicine (Pilpel, 2016). Most of medical genomics is focused on one or more of the following goals: (a) to explore",0,Eric Luellen,,2017,11,2,6,0.0,https://medium.com/@eric_luellen/a-primer-on-genomics-scale-72d656ad8145,https://medium.com/@eric_luellen,1,0,0,0,0,0,0,0
2920,"Why AI is the IoT of 2017A Discussion with Maribel Lopez, Founder of Lopez Research",,1,Rozee,,2017,11,2,1,0.0,https://medium.com/@heyrozee/why-ai-is-the-iot-of-2017-a-discussion-with-maribel-lopez-founder-of-lopez-research-58b38177594d,https://medium.com/@heyrozee,1,0,0,0,0,0,0,0
2921,A brief assessment of the future,"In 1998, Kodak had 170,000^ employees and sold 85% of all photo paper worldwide. Within just a few",1,Tarun Jakhodia,,2017,11,2,5,0.0,https://medium.com/@tarunjakhodia/a-brief-assessment-of-the-future-5d8d485bc3c5,https://medium.com/@tarunjakhodia,1,0,0,0,0,0,0,0
2922,Gartners GuessesPredictions for IT in 2018,,1,Scott Maurice,,2017,11,2,3,0.0,https://medium.com/@scottmaurice/gartners-guesses-predictions-for-it-in-2018-400920bb2d59,https://medium.com/@scottmaurice,1,0,0,0,0,0,0,0
2925,Capitalism 2.0,By: Stephen Forte and Gretta Whalen,0,Stephen Forte,Fusion by Fresco Capital,2017,11,3,10,121.0,https://medium.com/fusion-by-fresco-capital/capitalism-2-0-eb47c87214e6,https://medium.com/@StephenForte,1,0,0,0,0,0,0,0
2937,4D camera for autonomous car?,Self-driving cars need to see everything all the time to provide safe driving. They have to understand,1,Roboauto Artin,Roboauto blog,2017,11,3,3,22.0,https://blog.roboauto.cz/4d-camera-for-autonomous-car-cb42b99f1a29,https://blog.roboauto.cz/@roboauto,1,0,0,0,0,0,0,0
2941,New video review of miniapps,,0,Petr Matyukov,KIRIK/MINIAPPS,2017,11,3,1,41.0,https://medium.com/miniapps-pro-token/new-video-review-of-miniapps-63d052e55d23,https://medium.com/@kuruhuru,1,0,0,0,0,0,0,0
2947,Automao e Inteligncia Artificial (AI),"A automao  um tpico sobre o qual a maioria das pessoas tem uma opinio. O nvel de conhecimento sobre o assunto varia muito, assim como a quantidade de medo que as pessoas sentem em relao  revoluo tecnolgica que est ocorrendo.",0,EcoSistemas Gest o e Tecnologia,,2017,11,3,5,0.0,https://medium.com/@ecosistemas_TI/automa%C3%A7%C3%A3o-e-intelig%C3%AAncia-artificial-ai-52c2ea690a78,https://medium.com/@ecosistemas_TI,1,0,0,0,0,0,0,0
2953,Friday 5,,1,Kathleen McCaffrey,LHBS Collection,2017,11,3,2,0.0,https://medium.com/lhbs-collection/friday-5-dcb371bb9b56,https://medium.com/@KatKreative,1,0,0,0,0,0,0,0
2955,3 ways in which artificial intelligence will automate recruitment www.managerexpress.ro,"(by Alexandra CernianLecturer, Faculty of Automatic Control and Computers)",0,Manager Express,,2017,11,3,3,0.0,https://medium.com/@managerexpress/3-ways-in-which-artificial-intelligence-will-automate-recruitment-79bbe89bf11f,https://medium.com/@managerexpress,1,0,0,0,0,0,0,0
2957,Cybersecurity: Nuts-n-Bolts for Businesses,"With the use of internet, communication across the world has become so smooth. Wi-Fi",1,PrathamSoftware(PSI),,2017,11,3,1,0.0,https://medium.com/@Pratham_PSI/cybersecurity-nuts-n-bolts-for-businesses-cd630008683,https://medium.com/@Pratham_PSI,1,0,0,0,0,0,0,0
2964,Virtual 3D teleportation from Slovakia? Right on!,Have you met MATSUKO?,0,CESAwards,,2017,11,4,3,24.0,https://medium.com/@cesawards/virtual-3d-teleportation-from-slovakia-right-on-5082008cbe08,https://medium.com/@cesawards,1,0,0,0,0,0,0,0
2966,Experience at TN-AI ( TamilNaduArtificial Intelligence ) Guild.,,0,santhosh kumar,,2017,11,4,2,2.0,https://medium.com/@sk73915/experience-at-tn-ai-tamilnadu-artificial-intelligence-guild-c28af34d1ee7,https://medium.com/@sk73915,1,0,0,0,0,0,0,0
2968,Contextual shopping and AI: CRM trends for 2018,,1,Varun Mahajan,Varselor,2017,11,4,4,1.0,https://medium.com/varselor/contextual-shopping-and-ai-crm-trends-for-2018-4f57a097d426,https://medium.com/@varselor,1,0,0,0,0,0,0,0
2985,Come si crea un robot cosciente?,"Secondo una nuova analisi, il pensiero umano  dotato di tre livelli di coscienza; capirne le potenzialit e saperle implementare in un algoritmo, renderebbe le AI sempre",0,ad astra,VISIONARI Scienza e tecnologia al servizio delle persone,2017,11,5,4,58.0,https://medium.com/visionari/come-si-crea-un-robot-cosciente-65f98d90804c,https://medium.com/@VISIONARI,1,0,0,0,0,0,0,0
2998,This Week Accessories for the Adorable Amazon Echo Dot,,1,TechInWire,,2017,11,5,4,0.0,https://medium.com/@TechInWire/this-week-accessories-for-the-adorable-amazon-echo-dot-e350971a62c3,https://medium.com/@TechInWire,1,0,0,0,0,0,0,0
3006,Five things nobody tells you about designing chatbots.,,1,Lauren Dowding,SPARCK.io,2017,11,6,4,63.0,https://medium.com/sparck-io/five-things-nobody-tells-you-about-designing-chatbots-92f232592626,https://medium.com/@Lauren_Dowding,1,0,0,0,0,0,0,0
3008,What Todays Announcement of myEinstein Means for AppExchange Partners,And how to gain early access to new AI functionality,0,Molly Hoffmeister,Inside the Salesforce Ecosystem,2017,11,6,3,65.0,https://medium.com/inside-the-salesforce-ecosystem/what-todays-announcement-of-myeinstein-means-for-appexchange-partners-36a99659b2ad,https://medium.com/@mhoffmeister,1,0,0,0,0,0,0,0
3010,A Manifesto for Media Chatbots,,1,Lars K Jensen,Chatbots Life,2017,11,6,6,39.0,https://chatbotslife.com/a-manifesto-for-media-chatbots-45f6cad2d6e5,https://chatbotslife.com/@larskjensen,1,0,0,0,0,0,0,0
3015,AI in Medicine: A Physicians Perspective,It is funny how much I want to learn but just not at school.,1,Tanisha Bassan,Hacker Noon,2017,11,6,6,13.0,https://hackernoon.com/ai-in-medicine-a-physicians-perspective-c7df33339129,https://hackernoon.com/@Tanisha.Bassan,1,0,0,0,0,0,0,0
3018,,,0,AI GLIT( ),,2017,11,6,3,1.0,https://medium.com/@glit_hr/matching-message-42cc61ecd3d1,https://medium.com/@glit_hr,1,0,0,0,0,0,0,0
3019,Comparing Apples to Apples,How to See Your Running and Cycling Performance Improvements at a Glance,1,Jonatan Samoocha,Fithaxx Blog,2017,11,6,3,2.0,https://medium.com/fithaxx-blog/comparing-apples-to-apples-d382cd8f544b,https://medium.com/@jsamoocha,1,0,0,0,0,0,0,0
3023,Reflecting on our tech stack in 2017,It has been three and half years since we founded x.ai. We have built an AI scheduling,1,x.ai,,2017,11,6,4,13.0,https://medium.com/@xdotai/reflecting-on-our-tech-stack-in-2017-2c56d70c718d,https://medium.com/@xdotai,1,0,0,0,0,0,0,0
